stopTag,title,lat,lon,stopId
0306140,Warring St & Parker St,37.8645399,-122.25027,55664
9904000,Oxford St & Addison St,37.8713399,-122.26581,51705
0303980,Oxford St & Virginia St,37.87677,-122.26658,54303
0301760,College Av & Parker St,37.86418,-122.25371,57774
0305040,Shattuck Av & University Av,37.87237,-122.2685399,58889
0304960,Shattuck Av & Kittredge St,37.86819,-122.2679899,55999
0301190,Bancroft Way & Telegraph Av,37.8686099,-122.26052,54963
0303970,Oxford St & Virginia St,37.87643,-122.2667199,54230
0301980,Durant Av & College Av,37.8683,-122.25463,52333
0301990,Durant Av & Dana St,37.86742,-122.26142,57555
9903610,College Av & Parker St,37.86336,-122.2537499,51582
0302500,Euclid Av & Le Conte Av,37.8768499,-122.26045,50966
9902360,Oxford St & Hearst Av,37.87383,-122.2663799,51073
0304840,Shattuck Sq & Center St (Berkeley BART Sta,37.87019,-122.26773,55559
0304020,Piedmont Av & Channing Way,37.8680599,-122.25182,53677
0304920,Shattuck Av & Dwight Way,37.86376,-122.2674999,54454
0305520,Telegraph Av & Dwight Way,37.86499,-122.25836,57711
9904050,Shattuck Av & Center St,37.87048,-122.2682499,51719
0301120,Bancroft Way & College Av,37.8692899,-122.2551299,59555
0305090,Shattuck Av & Virginia St,37.87635,-122.2689999,56654
0306750,Hearst Av & Spruce St,37.8742299,-122.26522,50607
0305550,Telegraph Av & Parker St,37.86307,-122.2586,52250
0303630,Martin Luther King Jr Way & Parker St,37.8617799,-122.27183,50765
0306120,Warring St & Derby St,37.8627487,-122.2501508,58778
0306530,Bancroft Way & Ellsworth St,37.8681699,-122.2640799,54655
0302650,Fulton St & Kittredge St,37.8688299,-122.26616,52280
300301130,Bancroft Way & Dana St,37.8684599,-122.26191,
0306550,Hearst Av & Arch St,37.87443,-122.26408,58558
0306150,Warring St & Parker St,37.86424,-122.2503899,59114
309903940,Allston Way & Shattuck Av,37.8693199,-122.26882,
300301180,Bancroft Way & Telegraph Av,37.8686499,-122.26025,
0304970,Shattuck Av & Kittredge St,37.86845,-122.26772,55585
0301180,Bancroft Way & Telegraph Av,37.8686499,-122.2602499,56888
0304870,Shattuck Av & Derby St,37.8606699,-122.2671699,51377
0305510,Telegraph Av & Dwight Way,37.86451,-122.2586199,51555
9903600,Durant Av & Telegragh St,37.8678595,-122.2586436,51579
9903940,Allston Way & Shattuck Av,37.8693199,-122.26882,51687
0304980,Shattuck Av & Parker St,37.86209,-122.267,50151
0305050,Shattuck Av & University Av,37.8725399,-122.26832,57776
0301930,Dana St & Haste St,37.86581,-122.2609899,55138
0300315,Addison St & Oxford St,37.8712899,-122.26655,57566
0306420,University Av & Shattuck Av,37.8721199,-122.26798,57300
9902480,Allston Way & Shattuck Av,37.8694899,-122.26765,51096
0304850,Shattuck Av & Delaware St,37.87526,-122.26863,54588
0305080,Shattuck Av & Virginia St,37.8765199,-122.26875,57225
0302570,Euclid Av & Ridge Rd,37.87621,-122.2604499,55304
0301700,College Av & Derby St,37.8620299,-122.25348,59977
0303910,Oxford St & Hearst Av,37.8745099,-122.26628,51173
0304010,Piedmont Av & Channing Way,37.86748,-122.2519899,50144
0303940,Oxford St & University Av,37.8727699,-122.26598,50400
0305540,Telegraph Av & Parker St,37.8629199,-122.2588799,58835
9903630,Durant Av & Ellsworth St,37.8672,-122.26322,51584
300300315,Addison St & Oxford St,37.8712899,-122.26655,
0306670,Oxford St & University Av,37.87217,-122.2661999,56521
300304840,Shattuck Sq & Center St (Berkeley BART Sta,37.8701899,-122.26773,
0306220,Shattuck Av & Center St,37.87092,-122.26763,55678
0304890,Shattuck Av & Durant Av,37.86647,-122.2678099,55226
300301190,Bancroft Way & Telegraph Av,37.8686099,-122.26052,
0304900,Shattuck Av & Durant Av,37.8666,-122.26752,52155
0304990,Shattuck Av & Parker St,37.86193,-122.2672799,55935
0301740,College Av & Haste St,37.86671,-122.2541999,52244
0304040,Piedmont Cr & Dwight Way,37.8658499,-122.25076,57725
0303140,Hearst Av & Le Roy Av,37.8752999,-122.25797,57955
0304860,Shattuck Av & Delaware St,37.87457,-122.2688499,57200
0305500,Telegraph Av & Durant Av,37.8680096,-122.2590321,55609
0306130,Warring St & Derby St,37.86246,-122.2501999,54767
0304950,Shattuck Av & Haste St,37.8651099,-122.26737,51300
0301730,College Av & Haste St,37.86677,-122.25404,52223
0302200,Dwight Way & Milvia St,37.86358,-122.27003,51180
9903520,Allston Way & Shattuck Av,37.8695399,-122.26746,51538
309904000,Oxford St & Addison St,37.8713399,-122.26581,
0303070,Haste St & Shattuck Av,37.8649099,-122.2679299,58005
0305480,Telegraph Av & Derby St,37.86116,-122.2591299,59593
0302670,Gayley Rd & Greek Theater,37.87347,-122.2552299,53700
0303990,Piedmont Av & Bancroft Way,37.86969,-122.2523899,52995
0303100,Hearst Av & Arch St,37.8745899,-122.2642299,55456
9902350,Hearst Av & Shattuck Av,37.8738699,-122.26794,51072
0305750,Piedmont Av & UC Faculty Club,37.871,-122.2528299,55967
0302480,Euclid Av & Hearst Av,37.87533,-122.2602399,52667
0303060,Haste St & Milvia St,37.8645899,-122.2702899,50229
309902350,Hearst Av & Shattuck Av,37.8738699,-122.26794,
0301690,College Av & Derby St,37.8619,-122.2535999,50600
0303120,Hearst Av & Euclid Av,37.87493,-122.26055,55006
